,name,obsid,ra,dec,uvw2_mag,uvw2_mag_err,uvm2_mag,uvm2_mag_err,uvw1_mag,uvw1_mag_err,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Imag,e_Imag,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,uvw2_resid_frac,uvw2_saturated,uvw2_sss,uvw2_edge,uvm2_resid_frac,uvm2_saturated,uvm2_sss,uvm2_edge,uvw1_resid_frac,uvw1_saturated,uvw1_sss,uvw1_edge,mcps_flag,uvw2_key,uvw2_pix_x,uvw2_pix_y,uvm2_key,uvm2_pix_x,uvm2_pix_y,uvw1_key,uvw1_pix_x,uvw1_pix_y,Separation_in_as
302969,lmc-obs45526-581,45526,82.02510000000002,-69.98933000000001,17.8680477142334,0.1400161683559417,17.920387268066406,0.1673365533351898,18.046607971191406,0.1946076601743698,17.746,0.072,18.034,0.134,18.185,0.1889999999999999,18.859,0.295,,,,,,,0.611216327704844,0.0,1.0,1.0,0.6127984697095527,0.0,1.0,1.0,0.2442724782068316,0.0,1.0,1.0,0.0,14957.0,914.6769532536076,1120.4016361926988,14703.0,913.3650314259372,1114.0307835806884,14705.0,914.0907501381585,1115.0461855971969,36.90045931947681
302977,lmc-obs45526-589,45526,82.02633,-69.99971,,,18.81644058227539,0.3325582444667816,18.749408721923828,0.3398249447345733,18.566,0.087,18.929,0.184,18.14,0.221,18.598,0.11,,,,,,,,,,,-0.0566698510434065,0.0,1.0,1.0,0.0940711595734513,0.0,1.0,1.0,0.0,,,,14773.0,911.7136822379622,1076.9277300891276,14775.0,912.4911213979568,1077.9157245762974,28.40883387163679
302978,lmc-obs45526-590,45526,82.026585,-69.99831999999999,16.23164176940918,0.0587836094200611,16.145591735839847,0.0641712769865989,16.185161590576172,0.0615068525075912,16.546,0.0409999999999999,17.026,0.038,16.952,0.079,17.133,0.054,,,,,,,0.2366617159851321,0.0,1.0,1.0,0.2075330217861965,0.0,1.0,1.0,0.044615630411396,0.0,1.0,1.0,10.0,15031.0,912.7027165028552,1088.3039297340056,14777.0,911.419775822888,1081.8979868838144,14779.0,912.1909391687552,1082.889368764453,27.323468903361636
302979,lmc-obs45526-591,45526,82.026615,-70.00352,18.527708053588867,0.219115138053894,18.534814834594727,0.2633908689022064,,,,,,,,,,,,,,,,,0.5767334269375738,0.0,1.0,1.0,0.6293123414024986,0.0,1.0,1.0,,,,,,15033.0,912.5795118625192,1069.732792847946,14779.0,911.3127947377776,1063.3070200781633,,,,35.975690127515044
302982,lmc-obs45526-594,45526,82.02681000000003,-70.00146,18.3237247467041,0.1882971823215484,18.01542091369629,0.1780842989683151,18.35853576660156,0.2422603517770767,18.757,0.089,18.958,0.118,18.369,0.4,18.073,0.145,,,,,,,0.5337295036320768,0.0,1.0,1.0,0.5588246820570253,0.0,1.0,1.0,0.2907555412126523,0.0,1.0,1.0,0.0,15046.0,912.3744738378316,1077.0906433832392,14792.0,911.101372643826,1070.6727619495746,14794.0,911.8874625525544,1071.6563226715316,31.736326245652762
302988,lmc-obs45526-600,45526,82.02795,-70.00258000000001,18.730846405029297,0.2588846683502197,18.42447090148925,0.2420862466096878,,,,,,,,,,,,,,,,,0.4998036980795854,0.0,1.0,1.0,0.6346256154254095,0.0,1.0,1.0,,,,,,15096.0,910.9579953878084,1073.0937411904592,14842.0,909.6883447926472,1066.6722705390691,,,,35.13823088860274
302990,lmc-obs45526-602,45526,82.02893999999998,-69.99495999999999,18.310848236083984,0.1908990144729614,18.049972534179688,0.1829329580068588,18.50908660888672,0.2832247614860535,18.425,0.127,18.43,0.071,18.474,0.12,0.0,0.0,,,,,,,0.0612061759298283,0.0,1.0,1.0,0.2154882537677176,0.0,1.0,1.0,0.0910089643299138,0.0,1.0,1.0,0.0,15131.0,909.8702879634184,1100.3091964213347,14877.0,908.5766358113228,1093.9178083885174,14879.0,909.334175989766,1094.9170764253972,30.507561594653325
302992,lmc-obs45526-604,45526,82.029135,-69.99934,18.803926467895508,0.2784238159656525,18.5698184967041,0.2725559175014496,18.677629470825195,0.3202392160892486,19.082,0.1009999999999999,17.927,0.1169999999999999,17.112000000000002,0.162,16.81,0.064,,,,,,,0.3992409130800488,0.0,1.0,1.0,0.264388908463312,0.0,1.0,1.0,0.1044020639825712,0.0,1.0,1.0,20.0,15141.0,909.558244387741,1084.6683045737898,14887.0,908.2784770041756,1078.2598792377078,14889.0,909.0571181670804,1079.2479587283988,31.251307669879413
302999,lmc-obs45526-611,45526,82.03014,-69.993,16.983636856079098,0.0803350135684013,16.63546371459961,0.0779738500714302,16.836694717407227,0.0837012976408004,16.891,0.042,17.344,0.045,17.166,0.157,0.0,0.0,,,,,,,0.1483773303956438,0.0,1.0,1.0,0.1455722134178119,0.0,1.0,1.0,0.0618278755922143,0.0,1.0,1.0,0.0,15188.0,908.4309964407448,1107.3113532513514,14934.0,907.1310363021144,1100.928490289846,14936.0,907.880265023424,1101.9325505866443,34.1709966711146
303002,lmc-obs45526-614,45526,82.03038000000001,-69.9986,18.380563735961918,0.1986867636442184,17.94403076171875,0.1694728434085846,18.185375213623047,0.2131125926971435,18.497,0.172,18.899,0.4,18.314,0.165,18.797,0.1009999999999999,,,,,,,0.8328110694353955,0.0,1.0,1.0,0.6607230184411361,0.0,1.0,1.0,0.2303718055392932,0.0,1.0,1.0,0.0,15200.0,908.0435234218908,1087.3144076458643,14946.0,906.7614140331953,1080.909557460905,14948.0,907.537866483166,1081.8991172462925,32.103123576027805
303004,lmc-obs45526-616,45526,82.03059,-70.00343000000001,18.23758316040039,0.1749591082334518,18.45452308654785,0.2475672364234925,18.640260696411133,0.3053251802921295,18.628,0.08,18.477,0.121,18.586,0.119,18.723,0.183,,,,,,,0.4046644982672513,0.0,1.0,1.0,0.5342073389845383,0.0,1.0,1.0,0.3174795558284764,0.0,1.0,1.0,10.0,15208.0,907.7068381299912,1070.065109469837,14954.0,906.4397534569824,1063.6419450759065,14956.0,907.2388453616184,1064.6196378808986,39.56841408587988
303006,lmc-obs45526-618,45526,82.03095,-69.99689000000001,18.026782989501957,0.1529548913240432,18.085447311401367,0.1877963989973068,18.14975929260254,0.2086258083581924,18.646,0.122,19.032,0.298,17.315,0.109,16.285999999999998,0.059,,,,,,,0.935440832724308,0.0,1.0,1.0,1.1892010148293626,0.0,1.0,1.0,0.4670939213056623,0.0,1.0,1.0,0.0,15223.0,907.3726430995642,1093.4226126654823,14969.0,906.0851264335428,1087.024758781278,14971.0,906.854045546386,1088.018474193848,32.19651639034116
303011,lmc-obs45526-623,45526,82.031565,-69.99348,18.301292419433597,0.1904203444719314,18.280908584594727,0.2177082449197769,17.993818283081055,0.1859456449747085,18.446,0.08,18.882,0.09,18.89,0.133,0.0,0.0,,,,,,,0.1940203858348973,0.0,1.0,1.0,0.3759145326620049,0.0,1.0,1.0,0.0917094795202441,0.0,1.0,1.0,0.0,15245.0,906.674805368567,1105.6012191335103,14991.0,905.376390718176,1099.2172453739215,14993.0,906.1294502904184,1100.2196264150728,35.143518455017905
303035,lmc-obs45526-647,45526,82.035825,-69.99434000000001,18.85357666015625,0.2956146895885467,18.69721794128418,0.3021373748779297,,,,,,,,,,,,,,,,,0.1840054716188317,0.0,1.0,1.0,0.3755127347231295,0.0,1.0,1.0,,,,,,15430.0,901.4346784855488,1102.5415460380573,15175.0,900.139024020176,1096.1565545411036,,,,39.27286356080977
305915,lmc-obs45526-3527,45526,81.97818000000002,-69.99828000000001,18.64432907104492,0.2465451061725616,,,18.69288825988769,0.3220694065093994,18.855,0.125,18.939,0.098,16.793,0.217,17.268,0.104,,,,,,,1.4377702199186408,0.0,1.0,1.0,,,,,0.4324201247580047,0.0,1.0,1.0,0.0,12833.0,972.0753013151416,1088.2883529324404,,,,12593.0,971.5111621503391,1082.8598087812716,33.17704916434105
305924,lmc-obs45526-3536,45526,81.98604000000002,-69.99502,18.78108024597168,0.2794566750526428,,,18.42666816711425,0.2614950835704803,18.042,0.08,17.162,0.138,17.035999999999998,0.218,16.294,0.093,,,,,,,0.3512399918801001,0.0,1.0,1.0,,,,,0.2269201423439553,0.0,1.0,1.0,0.0,13210.0,962.496573056518,1099.958793217633,,,,12967.0,961.9149712179224,1094.5535794391774,24.04987171180239
305927,lmc-obs45526-3539,45526,81.988365,-69.99373,18.89737892150879,0.3098388612270355,,,,,,,,,,,,,,,,,,,0.4443302684924947,0.0,1.0,1.0,,,,,,,,,,13311.0,959.6689466563254,1104.5735066292636,,,,,,,23.18854353365502
305933,lmc-obs45526-3545,45526,81.99159,-69.9987,18.81831359863281,0.2844645380973816,,,,,,,,,,,,,,,,,,,0.1048315330029912,0.0,1.0,1.0,,,,,,,,,,13465.0,955.618618424039,1086.8371068167378,,,,,,,17.555970312564018
305935,lmc-obs45526-3547,45526,81.99371999999998,-70.00196,18.98554801940918,0.3245273530483246,,,17.751081466674805,0.1494071781635284,16.217,0.0409999999999999,15.753,0.09,15.207,0.05,14.251,0.051,,,,,,,0.307248907726893,0.0,1.0,1.0,,,,,0.0993572383417342,0.0,1.0,1.0,10.0,13559.0,952.9455421911396,1075.20205277775,,,,13316.0,952.4274335104787,1069.7552128996392,22.84874680170171
305938,lmc-obs45526-3550,45526,81.99654,-69.98724,18.9614315032959,0.3351729810237884,,,,,,,,,,,,,,,,,,,0.1030402333978987,0.0,1.0,1.0,,,,,,,,,,13685.0,949.7614760052138,1127.7748122936252,,,,,,,36.131836768501934
305947,lmc-obs45526-3559,45526,82.01499000000003,-69.99416,18.973255157470703,0.3301424384117126,,,,,,,,,,,,,,,,,,,-0.0005013896664021,0.0,1.0,1.0,,,,,,,,,,14493.0,926.9969754797452,1103.1257202011243,,,,,,,15.890613315168128
305950,lmc-obs45526-3562,45526,82.01756999999999,-69.98701,18.924972534179688,0.3242779672145843,,,18.506914138793945,0.2843030989170074,18.025,0.149,18.566,0.148,17.441,0.166,17.049,0.063,,,,,,,0.6348013847541609,0.0,1.0,1.0,,,,,0.1398143534584075,0.0,1.0,1.0,20.0,14609.0,923.9575971165264,1128.6631172564512,,,,14359.0,923.3439666063364,1123.3214432420857,38.82250845149217
305955,lmc-obs45526-3567,45526,82.02196500000001,-70.0051,18.946638107299805,0.3072414100170135,,,,,,,,,,,,,,,,,,,0.2972290504219718,0.0,1.0,1.0,,,,,,,,,,14829.0,918.2549257050748,1064.076470192682,,,,,,,36.38949665959725
305956,lmc-obs45526-3568,45526,82.02231,-70.00299,18.97665405273437,0.3172235190868377,,,,,,,,,,,,,,,,,,,0.1866533534138997,0.0,1.0,1.0,,,,,,,,,,14847.0,917.8672262249796,1071.6135840751351,,,,,,,30.821458031573282
305966,lmc-obs45526-3578,45526,82.03371,-69.99288,18.40774917602539,0.20715594291687,,,,,,,,,,,,,,,,,,,0.2827987420542909,0.0,1.0,1.0,,,,,,,,,,15340.0,904.0532956591708,1107.7494197679537,,,,,,,38.3873724512756
306525,lmc-obs45526-4137,45526,82.017645,-70.00177,,,,,18.793535232543945,0.347669392824173,19.008,0.089,18.508,0.118,18.78,0.129,0.0,0.0,,,,,,,,,,,,,,,0.2995963961138729,0.0,1.0,1.0,0.0,,,,,,,14365.0,923.1143987271944,1070.518425543724,23.688128302286415
306527,lmc-obs45526-4139,45526,82.022385,-69.98898,,,,,18.425769805908203,0.2656473517417908,19.219,0.105,19.391,0.128,19.519,0.179,0.0,0.0,,,,,,,,,,,,,,,0.2162035569199528,0.0,1.0,1.0,0.0,,,,,,,14601.0,917.422451310202,1116.289709665493,35.71616656510411
